ID_Match;League;Year;Season;Type;blueTeamTag;bResult;rResult;redTeamTag;gamelength;blueTop;blueTopChamp;blueJungle;blueJungleChamp;blueMiddle;blueMiddleChamp;blueADC;blueADCChamp;blueSupport;blueSupportChamp;redTop;redTopChamp;redJungle;redJungleChamp;redMiddle;redMiddleChamp;redADC;redADCChamp;redSupport;redSupportChamp
1868;EULCS;2017;Summer;Season;H2K;1;0;SPY;45;Odoamne;Gragas;Jankos;Graves;Febiven;Viktor;Nuclear;Caitlyn;Chei;Thresh;Wunder;JarvanIV;Trashy;Elise;Sencux;Orianna;Kobbe;Varus;Mikyx;Lulu
1869;EULCS;2017;Summer;Season;SPY;0;1;H2K;25;Wunder;Akali;Trashy;Elise;Sencux;Lucian;Kobbe;Twitch;Mikyx;Braum;Odoamne;Fiora;Jankos;Graves;Febiven;Orianna;Nuclear;Varus;Chei;Thresh
1870;EULCS;2017;Summer;Season;FNC;1;0;MSF;42;sOAZ;Galio;Broxah;Elise;Caps;Taliyah;Rekkles;Tristana;Jesiz;Thresh;Alphari;Kennen;Maxlore;Khazix;PowerOfEvil;Syndra;Hans Sama;Varus;IgNar;Braum
1871;EULCS;2017;Summer;Season;FNC;1;0;MSF;24;sOAZ;Shen;Broxah;Elise;Caps;Orianna;Rekkles;Tristana;Jesiz;Thresh;Alphari;Galio;Maxlore;LeeSin;PowerOfEvil;Ahri;Hans Sama;Varus;IgNar;Malzahar
1872;EULCS;2017;Summer;Season;ROC;1;0;G2;41;Phaxi;Galio;Pridestalker;Elise;Betsy;Syndra;Hjarnan;Xayah;Wadid;Rakan;Send0o;Rumble;Loulex;LeeSin;Blanc;Karma;Zven;Caitlyn;mithy;Lulu
1873;EULCS;2017;Summer;Season;G2;1;0;ROC;36;Send0o;Galio;Loulex;Khazix;Blanc;Orianna;Zven;KogMaw;mithy;Thresh;Phaxi;Shen;Pridestalker;Elise;Betsy;Lucian;Hjarnan;Caitlyn;Wadid;Malzahar
1874;EULCS;2017;Summer;Season;ROC;0;1;G2;42;Phaxi;Gnar;Pridestalker;Graves;Betsy;Syndra;Hjarnan;Xayah;Wadid;Lulu;Send0o;Galio;Loulex;Khazix;Blanc;Fizz;Zven;Twitch;mithy;Karma
1875;EULCS;2017;Summer;Season;UOL;1;0;VIT;30;Vizicsacsi;Shen;Xerxe;Gragas;Exileh;Syndra;Samux;Caitlyn;Hylissang;Braum;Cabochard;Kled;Djoko;Elise;Nukeduck;Ekko;Steeelback;Twitch;Vander;Thresh
1876;EULCS;2017;Summer;Season;VIT;0;1;UOL;29;Cabochard;Gragas;Djoko;Graves;Nukeduck;Orianna;Steeelback;Xayah;Vander;TahmKench;Vizicsacsi;Galio;Xerxe;Zac;Exileh;Leblanc;Samux;Caitlyn;Hylissang;Thresh
1877;EULCS;2017;Summer;Season;H2K;1;0;MM;37;Odoamne;Gragas;Jankos;Elise;Febiven;Lucian;Nuclear;Varus;Chei;Zyra;Jisu;Galio;Lamabear;Khazix;CozQ;Leblanc;Yuuki60;Twitch;Dreams;Thresh
1878;EULCS;2017;Summer;Season;H2K;1;0;MM;28;Odoamne;Galio;Jankos;Elise;Febiven;Viktor;Nuclear;Lucian;Chei;Braum;Jisu;Shen;Lamabear;Khazix;CozQ;Cassiopeia;Yuuki60;Varus;Dreams;Thresh
1879;EULCS;2017;Summer;Season;FNC;1;0;NIP;34;sOAZ;JarvanIV;Broxah;Elise;Caps;Syndra;Rekkles;Twitch;Jesiz;Camille;Profit;Rumble;Shook;Khazix;Nagne;Galio;HeaQ;Ashe;sprattel;Karma
1880;EULCS;2017;Summer;Season;NIP;0;1;FNC;46;Profit;JarvanIV;Shook;LeeSin;Nagne;Taliyah;HeaQ;Varus;sprattel;TahmKench;sOAZ;Shen;Broxah;Ivern;Caps;Syndra;Rekkles;Twitch;Jesiz;Braum
1881;EULCS;2017;Summer;Season;MSF;1;0;NIP;29;Alphari;Rumble;Maxlore;Zac;PowerOfEvil;Viktor;Hans Sama;Ashe;IgNar;Bard;Profit;JarvanIV;Shook;Khazix;Nagne;Galio;HeaQ;Lucian;sprattel;Karma
1882;EULCS;2017;Summer;Season;NIP;0;1;MSF;49;Profit;Jayce;Shook;Graves;Nagne;Taliyah;HeaQ;Ashe;sprattel;Thresh;Alphari;Rumble;Maxlore;LeeSin;PowerOfEvil;Orianna;Hans Sama;Varus;IgNar;Galio
1883;EULCS;2017;Summer;Season;G2;0;1;FNC;34;Expect;Jayce;Trick;Zac;Perkz;Lucian;Zven;KogMaw;mithy;Lulu;sOAZ;Shen;Broxah;Khazix;Caps;Orianna;Rekkles;Kennen;Jesiz;Zyra
1884;EULCS;2017;Summer;Season;FNC;0;1;G2;40;sOAZ;Shen;Broxah;Khazix;Caps;Leblanc;Rekkles;Kennen;Jesiz;Braum;Expect;Renekton;Trick;LeeSin;Perkz;Cassiopeia;Zven;Twitch;mithy;Thresh
1885;EULCS;2017;Summer;Season;G2;0;1;FNC;31;Expect;JarvanIV;Trick;Elise;Perkz;Lucian;Zven;KogMaw;mithy;Lulu;sOAZ;Shen;Broxah;LeeSin;Caps;Cassiopeia;Rekkles;Kennen;Jesiz;Karma
1886;EULCS;2017;Summer;Season;SPY;1;0;VIT;36;Wunder;Kennen;Trashy;LeeSin;Sencux;Syndra;Kobbe;Varus;Mikyx;Thresh;Cabochard;Rumble;Djoko;Khazix;Nukeduck;Fizz;Steeelback;Kalista;Vander;Braum
1887;EULCS;2017;Summer;Season;SPY;1;0;VIT;28;Wunder;Fiora;Trashy;Ivern;Sencux;Taliyah;Kobbe;Caitlyn;Mikyx;Thresh;Cabochard;Gragas;Djoko;Graves;Nukeduck;Ekko;Steeelback;Kalista;Vander;Braum
1888;EULCS;2017;Summer;Season;MM;0;1;UOL;27;Jisu;Jayce;Lamabear;Elise;CozQ;Orianna;Yuuki60;Varus;Dreams;Thresh;Vizicsacsi;Shen;Xerxe;Ivern;Exileh;Taliyah;Samux;Twitch;Hylissang;Blitzcrank
1889;EULCS;2017;Summer;Season;UOL;1;0;MM;41;Vizicsacsi;Galio;Xerxe;Warwick;Exileh;Syndra;Samux;Caitlyn;Hylissang;Braum;Jisu;JarvanIV;Lamabear;LeeSin;CozQ;Katarina;Yuuki60;Twitch;Dreams;Thresh
1890;EULCS;2017;Summer;Season;MSF;0;1;ROC;34;Alphari;Rumble;Maxlore;LeeSin;PowerOfEvil;Viktor;Hans Sama;Xayah;IgNar;Bard;Phaxi;Galio;Pridestalker;Khazix;Betsy;Vladimir;Hjarnan;Kalista;Wadid;Rakan
1891;EULCS;2017;Summer;Season;MSF;1;0;ROC;30;Alphari;JarvanIV;Maxlore;LeeSin;PowerOfEvil;Cassiopeia;Hans Sama;Varus;IgNar;Thresh;Phaxi;Galio;Pridestalker;Khazix;Betsy;Taliyah;Hjarnan;KogMaw;Wadid;Blitzcrank
1892;EULCS;2017;Summer;Season;MSF;1;0;ROC;25;Alphari;Shen;Maxlore;Zac;PowerOfEvil;Leblanc;Hans Sama;Varus;IgNar;TahmKench;Phaxi;Galio;Pridestalker;Khazix;Betsy;Vladimir;Hjarnan;Jinx;Wadid;Thresh
1893;EULCS;2017;Summer;Season;NIP;0;1;G2;44;Profit;JarvanIV;Shook;Zac;Nagne;Viktor;HeaQ;Ashe;sprattel;TahmKench;Expect;Fiora;Trick;Gragas;Perkz;Lucian;Zven;Varus;mithy;Janna
1894;EULCS;2017;Summer;Season;G2;1;0;NIP;38;Expect;Galio;Trick;Khazix;Perkz;Leblanc;Zven;Twitch;mithy;Lulu;Profit;Shen;Shook;LeeSin;Nagne;Orianna;HeaQ;Kalista;sprattel;Braum
1895;EULCS;2017;Summer;Season;MM;0;1;SPY;34;Jisu;JarvanIV;Lamabear;Khazix;CozQ;Syndra;Yuuki60;Twitch;Dreams;Thresh;Wunder;Kled;Trashy;LeeSin;Sencux;Galio;Kobbe;Varus;Mikyx;Zyra
1896;EULCS;2017;Summer;Season;MM;0;1;SPY;28;Jisu;Galio;Lamabear;Khazix;CozQ;Orianna;Yuuki60;Twitch;Dreams;Braum;Wunder;Fiora;Trashy;LeeSin;Sencux;AurelionSol;Kobbe;Kalista;Mikyx;Thresh
1897;EULCS;2017;Summer;Season;H2K;1;0;UOL;39;Odoamne;Shen;Jankos;Zac;Febiven;Lucian;Nuclear;Twitch;Chei;Lulu;Vizicsacsi;Gangplank;Xerxe;Gragas;Exileh;Viktor;Samux;Xayah;Hylissang;Rakan
1898;EULCS;2017;Summer;Season;UOL;1;0;H2K;27;Vizicsacsi;Shen;Xerxe;Warwick;Exileh;Taliyah;Samux;Xayah;Hylissang;Rakan;Odoamne;Gragas;Jankos;Khazix;Febiven;Syndra;Nuclear;Kalista;Chei;Thresh
1899;EULCS;2017;Summer;Season;UOL;1;0;H2K;33;Vizicsacsi;Shen;Xerxe;Rengar;Exileh;Vladimir;Samux;Twitch;Hylissang;Blitzcrank;Odoamne;Kennen;Jankos;Ivern;Febiven;Syndra;Nuclear;Varus;Chei;Thresh
1900;EULCS;2017;Summer;Season;VIT;1;0;MM;30;Cabochard;Renekton;Djoko;Khazix;Nukeduck;Leblanc;Steeelback;Caitlyn;Vander;Braum;Jisu;Kled;Lamabear;LeeSin;CozQ;Cassiopeia;Yuuki60;Ashe;Dreams;Lulu
1901;EULCS;2017;Summer;Season;VIT;1;0;MM;36;Cabochard;Shen;Djoko;Khazix;Nukeduck;Syndra;Steeelback;Caitlyn;Vander;Braum;Jisu;Kled;Lamabear;LeeSin;CozQ;Taliyah;Yuuki60;Ashe;Dreams;Zyra
1902;EULCS;2017;Summer;Season;ROC;0;1;FNC;41;Phaxi;Renekton;Pridestalker;Warwick;Betsy;Orianna;Hjarnan;Kalista;Wadid;Thresh;sOAZ;Gnar;Broxah;Khazix;Caps;Syndra;Rekkles;Kennen;Jesiz;Zyra
1903;EULCS;2017;Summer;Season;FNC;0;1;ROC;46;sOAZ;Kled;Broxah;LeeSin;Caps;Leblanc;Rekkles;Kennen;Jesiz;Zyra;Phaxi;JarvanIV;Pridestalker;Elise;Betsy;Syndra;Hjarnan;Varus;Wadid;Thresh
1904;EULCS;2017;Summer;Season;ROC;1;0;FNC;34;Phaxi;Fiora;Pridestalker;Warwick;Betsy;Viktor;Hjarnan;Kalista;Wadid;Thresh;sOAZ;Gragas;Broxah;Khazix;Caps;Cassiopeia;Rekkles;Kennen;Jesiz;Lulu
1905;EULCS;2017;Summer;Season;MSF;1;0;G2;36;Alphari;Renekton;Maxlore;LeeSin;PowerOfEvil;Orianna;Hans Sama;Ashe;IgNar;Thresh;Expect;Rumble;Trick;Graves;Perkz;Syndra;Zven;Caitlyn;mithy;Braum
1906;EULCS;2017;Summer;Season;G2;1;0;MSF;25;Expect;Rumble;Trick;Khazix;Perkz;Galio;Zven;Xayah;mithy;Braum;Alphari;Renekton;Maxlore;LeeSin;PowerOfEvil;Cassiopeia;Hans Sama;Ashe;IgNar;Blitzcrank
1907;EULCS;2017;Summer;Season;MSF;1;0;G2;37;Alphari;Renekton;Maxlore;LeeSin;PowerOfEvil;Taliyah;Hans Sama;Xayah;IgNar;Blitzcrank;Expect;JarvanIV;Trick;Gragas;Perkz;Galio;Zven;Kalista;mithy;Rakan
1908;EULCS;2017;Summer;Season;SPY;0;1;UOL;33;Wunder;JarvanIV;Trashy;Gragas;Sencux;AurelionSol;Kobbe;Caitlyn;Mikyx;Thresh;Vizicsacsi;Shen;Xerxe;Warwick;Exileh;Ryze;Samux;Twitch;Hylissang;Blitzcrank
1909;EULCS;2017;Summer;Season;UOL;0;1;SPY;34;Vizicsacsi;Renekton;Xerxe;Warwick;Exileh;Galio;Samux;Caitlyn;Hylissang;Bard;Wunder;Fiora;Trashy;Gragas;Sencux;Kassadin;Kobbe;Twitch;Mikyx;Braum
1910;EULCS;2017;Summer;Season;UOL;0;1;SPY;27;Vizicsacsi;Renekton;Xerxe;Gragas;Exileh;Galio;Samux;Caitlyn;Hylissang;Braum;Wunder;Kled;Trashy;Ivern;Sencux;Malzahar;Kobbe;Xayah;Mikyx;Rakan
1911;EULCS;2017;Summer;Season;NIP;0;1;ROC;32;Profit;Rumble;Shook;Khazix;Nagne;Galio;HeaQ;Caitlyn;sprattel;TahmKench;Phaxi;Fiora;Pridestalker;LeeSin;Betsy;Vladimir;Hjarnan;Varus;Wadid;Zyra
1912;EULCS;2017;Summer;Season;ROC;1;0;NIP;30;Phaxi;Gnar;Pridestalker;Khazix;Betsy;Orianna;Hjarnan;KogMaw;Wadid;Thresh;Profit;Rumble;Shook;LeeSin;Nagne;Taliyah;HeaQ;Varus;sprattel;Braum
1913;EULCS;2017;Summer;Season;H2K;1;0;VIT;35;Odoamne;Fiora;Jankos;LeeSin;Febiven;Orianna;Nuclear;Xayah;Chei;TahmKench;Cabochard;Renekton;Djoko;Warwick;Nukeduck;Leblanc;Steeelback;Caitlyn;Vander;Rakan
1914;EULCS;2017;Summer;Season;H2K;1;0;VIT;26;Odoamne;Shen;Jankos;Khazix;Febiven;Leblanc;Nuclear;Ashe;Chei;Braum;Cabochard;Gragas;Djoko;Warwick;Nukeduck;Ryze;Steeelback;Caitlyn;Vander;Galio
1915;EULCS;2017;Summer;Season;MSF;1;0;VIT;34;Alphari;Renekton;Maxlore;Zac;PowerOfEvil;Corki;Hans Sama;Varus;IgNar;Rakan;Cabochard;Rumble;Djoko;Ivern;Nukeduck;Taliyah;Steeelback;Caitlyn;Vander;Thresh
1916;EULCS;2017;Summer;Season;VIT;1;0;MSF;55;Cabochard;Rumble;Djoko;Khazix;Nukeduck;Orianna;Steeelback;Twitch;Vander;Thresh;Alphari;Renekton;Maxlore;LeeSin;PowerOfEvil;Corki;Hans Sama;Kalista;IgNar;TahmKench
1917;EULCS;2017;Summer;Season;MSF;1;0;VIT;38;Alphari;JarvanIV;Maxlore;Elise;PowerOfEvil;Orianna;Hans Sama;Varus;IgNar;Blitzcrank;Cabochard;Rumble;Djoko;Olaf;Nukeduck;Lucian;Steeelback;Ashe;Vander;Braum
1918;EULCS;2017;Summer;Season;FNC;1;0;H2K;31;sOAZ;Galio;Broxah;Khazix;Caps;Corki;Rekkles;Kennen;Jesiz;Camille;Odoamne;Rumble;Jankos;LeeSin;Febiven;Zed;Nuclear;Caitlyn;Chei;Lulu
1919;EULCS;2017;Summer;Season;H2K;0;1;FNC;31;Odoamne;Shen;Jankos;Warwick;Febiven;Syndra;Nuclear;Ashe;Chei;Rakan;sOAZ;Gragas;Broxah;LeeSin;Caps;Corki;Rekkles;Kennen;Jesiz;Thresh
1920;EULCS;2017;Summer;Season;ROC;1;0;SPY;40;Phaxi;Gnar;Pridestalker;Warwick;Betsy;Syndra;Hjarnan;Kalista;Wadid;Thresh;Wunder;Rumble;Trashy;RekSai;Sencux;Taliyah;Kobbe;Varus;Mikyx;Zyra
1921;EULCS;2017;Summer;Season;ROC;0;1;SPY;41;Phaxi;Camille;Pridestalker;LeeSin;Betsy;Syndra;Hjarnan;Xayah;Wadid;Rakan;Wunder;Rumble;Trashy;Gragas;Sencux;Lucian;Kobbe;Kalista;Mikyx;Braum
1922;EULCS;2017;Summer;Season;ROC;0;1;SPY;25;Phaxi;Gnar;Pridestalker;LeeSin;Betsy;Orianna;Hjarnan;Kalista;Wadid;Rakan;Wunder;Rumble;Trashy;Gragas;Sencux;Corki;Kobbe;Caitlyn;Mikyx;Thresh
1923;EULCS;2017;Summer;Season;G2;0;1;UOL;27;Expect;Kennen;Trick;LeeSin;Perkz;Lucian;Zven;Caitlyn;mithy;Karma;Vizicsacsi;Rumble;Xerxe;Hecarim;Exileh;Ryze;Samux;Xayah;Hylissang;Rakan
1924;EULCS;2017;Summer;Season;G2;1;0;UOL;28;Expect;Rumble;Trick;Khazix;Perkz;Lucian;Zven;Twitch;mithy;TahmKench;Vizicsacsi;Gragas;Xerxe;RekSai;Exileh;Ryze;Samux;Caitlyn;Hylissang;Thresh
1925;EULCS;2017;Summer;Season;G2;0;1;UOL;30;Expect;Rumble;Trick;Nidalee;Perkz;Taliyah;Zven;Caitlyn;mithy;TahmKench;Vizicsacsi;Gragas;Xerxe;RekSai;Exileh;Kassadin;Samux;Kalista;Hylissang;Thresh
1926;EULCS;2017;Summer;Season;NIP;0;1;H2K;44;Profit;Rumble;Shook;Olaf;Nagne;Corki;HeaQ;Caitlyn;sprattel;Thresh;Odoamne;Gragas;Jankos;Khazix;Febiven;Orianna;Nuclear;Ashe;Chei;TahmKench
1927;EULCS;2017;Summer;Season;H2K;1;0;NIP;31;Odoamne;Camille;Jankos;Zac;Febiven;Syndra;Nuclear;Twitch;Chei;Thresh;Profit;Rumble;Shook;RekSai;Nagne;Corki;HeaQ;Varus;sprattel;Braum
1928;EULCS;2017;Summer;Season;FNC;1;0;MM;37;sOAZ;JarvanIV;Broxah;Khazix;Caps;Taliyah;Rekkles;Kennen;Jesiz;Thresh;Kikis;Aatrox;Amazing;Gragas;CozQ;Syndra;Yuuki60;Xayah;Dreams;Rakan
1929;EULCS;2017;Summer;Season;MM;0;1;FNC;44;Kikis;JarvanIV;Amazing;RekSai;CozQ;Katarina;Yuuki60;Kalista;Dreams;Thresh;sOAZ;Camille;Broxah;Elise;Caps;Syndra;Rekkles;Tristana;Jesiz;Blitzcrank
1930;EULCS;2017;Summer;Season;NIP;0;1;MM;38;Profit;Renekton;Shook;LeeSin;Nagne;Syndra;HeaQ;Varus;sprattel;Thresh;Kikis;Mordekaiser;Amazing;RekSai;CozQ;Orianna;Yuuki60;Xayah;Dreams;Rakan
1931;EULCS;2017;Summer;Season;NIP;0;1;MM;37;Profit;Jayce;Shook;RekSai;Nagne;Taliyah;HeaQ;Jhin;sprattel;TahmKench;Kikis;Gragas;Amazing;Warwick;CozQ;Cassiopeia;Yuuki60;Varus;Dreams;Braum
1932;EULCS;2017;Summer;Season;FNC;1;0;SPY;38;sOAZ;Gragas;Broxah;Elise;Caps;Corki;Rekkles;Tristana;Jesiz;Camille;Wunder;Rumble;Trashy;RekSai;Sencux;Cassiopeia;Kobbe;Xayah;Mikyx;Rakan
1933;EULCS;2017;Summer;Season;FNC;1;0;SPY;46;sOAZ;Galio;Broxah;Elise;Caps;Corki;Rekkles;Tristana;Jesiz;Morgana;Wunder;Rumble;Trashy;Gragas;Sencux;Kassadin;Kobbe;Caitlyn;Mikyx;Camille
1934;EULCS;2017;Summer;Season;VIT;1;0;ROC;36;Cabochard;Rumble;Djoko;RekSai;Nukeduck;KogMaw;Steeelback;Jhin;Vander;TahmKench;Phaxi;Kennen;Pridestalker;Warwick;Betsy;Corki;Hjarnan;Caitlyn;Wadid;Lulu
1935;EULCS;2017;Summer;Season;ROC;0;1;VIT;35;Phaxi;Renekton;Pridestalker;Elise;Betsy;Syndra;Hjarnan;Varus;Wadid;Bard;Cabochard;Shen;Djoko;Olaf;Nukeduck;Corki;Steeelback;Caitlyn;Vander;TahmKench
1936;EULCS;2017;Summer;Season;MSF;0;1;H2K;51;Alphari;Rumble;Maxlore;Khazix;PowerOfEvil;Leblanc;Hans Sama;Varus;IgNar;Thresh;Odoamne;Galio;Jankos;RekSai;Febiven;Orianna;Nuclear;Ashe;Chei;Braum
1937;EULCS;2017;Summer;Season;MSF;0;1;H2K;39;Alphari;Rumble;Maxlore;Elise;PowerOfEvil;Lucian;Hans Sama;Xayah;IgNar;Rakan;Odoamne;Camille;Jankos;Gragas;Febiven;Corki;Nuclear;Ashe;Chei;Braum
1938;EULCS;2017;Summer;Season;G2;1;0;MM;34;Expect;Renekton;Trick;Khazix;Perkz;Galio;Zven;Twitch;mithy;TahmKench;Kikis;Camille;Amazing;Gragas;CozQ;Leblanc;Yuuki60;Kalista;Dreams;Thresh
1939;EULCS;2017;Summer;Season;MM;0;1;G2;39;Kikis;Camille;Amazing;RekSai;CozQ;Taliyah;Yuuki60;Xayah;Dreams;Braum;Expect;Renekton;Trick;Gragas;Perkz;Orianna;Zven;Ashe;mithy;Lulu
1940;EULCS;2017;Summer;Season;NIP;1;0;UOL;37;Profit;Renekton;Shook;RekSai;Nagne;Corki;HeaQ;Jhin;sprattel;Thresh;Vizicsacsi;Rumble;Xerxe;Khazix;Exileh;Galio;Samux;Twitch;Hylissang;Blitzcrank
1941;EULCS;2017;Summer;Season;NIP;0;1;UOL;31;Profit;Renekton;Shook;RekSai;Nagne;Corki;HeaQ;Jhin;sprattel;Thresh;Vizicsacsi;Galio;Xerxe;Khazix;Exileh;Kassadin;Samux;Twitch;Hylissang;Blitzcrank
1942;EULCS;2017;Summer;Season;NIP;0;1;UOL;39;Profit;Rumble;Shook;LeeSin;Nagne;Cassiopeia;HeaQ;Jhin;sprattel;Thresh;Vizicsacsi;Gragas;Xerxe;Hecarim;Exileh;Corki;Samux;Caitlyn;Hylissang;TahmKench
1943;EULCS;2017;Summer;Season;VIT;1;0;NIP;35;Cabochard;Rumble;Djoko;Olaf;Nukeduck;Lucian;Steeelback;Ashe;Vander;TahmKench;Profit;Renekton;Shook;RekSai;Nagne;Taliyah;HeaQ;Tristana;sprattel;Thresh
1944;EULCS;2017;Summer;Season;VIT;0;1;NIP;40;Cabochard;Rumble;Djoko;Olaf;Nukeduck;Orianna;Steeelback;Xayah;Vander;Thresh;Profit;Shen;Shook;Khazix;Nagne;Leblanc;HeaQ;Ashe;sprattel;TahmKench
1945;EULCS;2017;Summer;Season;VIT;1;0;NIP;28;Cabochard;Renekton;Djoko;Elise;Nukeduck;Corki;Steeelback;Twitch;Vander;Braum;Profit;JarvanIV;Shook;Khazix;Nagne;Galio;HeaQ;Ashe;sprattel;TahmKench
1946;EULCS;2017;Summer;Season;H2K;1;0;ROC;27;Odoamne;JarvanIV;Jankos;Zac;Febiven;Syndra;Nuclear;KogMaw;Chei;Braum;Phaxi;Renekton;Pridestalker;Gragas;Betsy;Corki;Hjarnan;Kalista;Wadid;Alistar
1947;EULCS;2017;Summer;Season;ROC;0;1;H2K;22;Phaxi;Renekton;Pridestalker;Elise;Betsy;Orianna;Hjarnan;Tristana;Wadid;TahmKench;Odoamne;Shen;Jankos;LeeSin;Febiven;Corki;Nuclear;Kalista;Chei;Alistar
1948;EULCS;2017;Summer;Season;SPY;0;1;G2;44;Wunder;Jax;Trashy;Gragas;Sencux;Corki;Kobbe;Kalista;Mikyx;Rakan;Expect;JarvanIV;Trick;Sejuani;Perkz;Orianna;Zven;Varus;mithy;TahmKench
1949;EULCS;2017;Summer;Season;G2;1;0;SPY;24;Expect;JarvanIV;Trick;Sejuani;Perkz;Leblanc;Zven;Kalista;mithy;Braum;Wunder;Kled;Trashy;Khazix;Sencux;Taliyah;Kobbe;Varus;Mikyx;Bard
1950;EULCS;2017;Summer;Season;MSF;1;0;UOL;29;Alphari;Kled;Maxlore;Gragas;PowerOfEvil;Orianna;Hans Sama;Varus;IgNar;Thresh;Vizicsacsi;Rumble;Xerxe;Kindred;Exileh;Galio;Samux;Xayah;Hylissang;Rakan
1951;EULCS;2017;Summer;Season;MSF;0;1;UOL;47;Alphari;JarvanIV;Maxlore;Graves;PowerOfEvil;Syndra;Hans Sama;Varus;IgNar;Thresh;Vizicsacsi;Fiora;Xerxe;Gragas;Exileh;Corki;Samux;Xayah;Hylissang;Rakan
1952;EULCS;2017;Summer;Season;UOL;1;0;MSF;40;Vizicsacsi;Gnar;Xerxe;Elise;Exileh;Vladimir;Samux;Caitlyn;Hylissang;Braum;Alphari;Kennen;Maxlore;Gragas;PowerOfEvil;Syndra;Hans Sama;Xayah;IgNar;Blitzcrank
1953;EULCS;2017;Summer;Season;ROC;0;1;MM;46;Phaxi;Gnar;Pridestalker;Khazix;Betsy;Leblanc;Hjarnan;Jhin;Wadid;Thresh;Kikis;Jayce;Amazing;Gragas;CozQ;Cassiopeia;Yuuki60;Kalista;Dreams;Braum
1954;EULCS;2017;Summer;Season;ROC;1;0;MM;44;Phaxi;Gnar;Pridestalker;Elise;Betsy;Vladimir;Hjarnan;Jhin;Wadid;TahmKench;Kikis;Akali;Amazing;LeeSin;CozQ;Corki;Yuuki60;Kalista;Dreams;Thresh
1955;EULCS;2017;Summer;Season;ROC;0;1;MM;30;Phaxi;Poppy;Pridestalker;Elise;Betsy;Syndra;Hjarnan;Tristana;Wadid;Braum;Kikis;Renekton;Amazing;RekSai;CozQ;Corki;Yuuki60;Kalista;Dreams;Thresh
1956;EULCS;2017;Summer;Season;VIT;0;1;FNC;32;Cabochard;Rumble;Djoko;Sejuani;Nukeduck;Lucian;Steeelback;Jhin;Vander;TahmKench;sOAZ;JarvanIV;Broxah;Gragas;Caps;Syndra;Rekkles;Sivir;Jesiz;Braum
1957;EULCS;2017;Summer;Season;FNC;1;0;VIT;36;sOAZ;JarvanIV;Broxah;Khazix;Caps;Taliyah;Rekkles;Varus;Jesiz;Braum;Cabochard;Jax;Djoko;Gragas;Nukeduck;Corki;Steeelback;Ashe;Vander;TahmKench
1958;EULCS;2017;Summer;Season;G2;1;0;H2K;39;Expect;JarvanIV;Trick;Khazix;Perkz;Taliyah;Zven;Caitlyn;mithy;Braum;Odoamne;Gnar;Jankos;Gragas;Febiven;Kassadin;Nuclear;Varus;Chei;TahmKench
1959;EULCS;2017;Summer;Season;H2K;1;0;G2;34;Odoamne;Rumble;Jankos;Chogath;Febiven;Syndra;Nuclear;Ashe;Chei;Thresh;Expect;JarvanIV;Trick;Gragas;Perkz;Taliyah;Zven;Kalista;mithy;Alistar
1960;EULCS;2017;Summer;Season;G2;1;0;H2K;32;Expect;Renekton;Trick;Gragas;Perkz;Cassiopeia;Zven;Caitlyn;mithy;TahmKench;Odoamne;Shen;Jankos;Sejuani;Febiven;Viktor;Nuclear;KogMaw;Chei;Braum
1961;EULCS;2017;Summer;Season;ROC;1;0;UOL;36;Phaxi;Galio;Pridestalker;Khazix;Betsy;Syndra;Hjarnan;Kalista;Wadid;Thresh;Vizicsacsi;Rumble;Xerxe;Chogath;Exileh;Vladimir;Samux;Xayah;Hylissang;Rakan
1962;EULCS;2017;Summer;Season;ROC;0;1;UOL;24;Phaxi;JarvanIV;Pridestalker;Kayn;Betsy;Syndra;Hjarnan;Tristana;Wadid;Thresh;Vizicsacsi;Gnar;Xerxe;Sejuani;Exileh;Corki;Samux;Kalista;Hylissang;Braum
1963;EULCS;2017;Summer;Season;ROC;1;0;UOL;35;Phaxi;JarvanIV;Pridestalker;Warwick;Betsy;Syndra;Hjarnan;Sivir;Wadid;Rakan;Vizicsacsi;Camille;Xerxe;Sejuani;Exileh;Corki;Samux;Xayah;Hylissang;Braum
1964;EULCS;2017;Summer;Season;MSF;1;0;MM;32;Alphari;JarvanIV;Maxlore;Maokai;PowerOfEvil;Syndra;Hans Sama;Kalista;IgNar;Rakan;Kikis;Jayce;Amazing;Gragas;CozQ;Vladimir;Yuuki60;Tristana;Dreams;Braum
1965;EULCS;2017;Summer;Season;MSF;1;0;MM;32;Alphari;JarvanIV;Maxlore;Zac;PowerOfEvil;Orianna;Hans Sama;Varus;IgNar;Alistar;Kikis;Renekton;Amazing;Sejuani;CozQ;Syndra;Yuuki60;Xayah;Dreams;Braum
1966;EULCS;2017;Summer;Season;NIP;0;1;SPY;31;Profit;JarvanIV;Shook;LeeSin;Nagne;Taliyah;HeaQ;Caitlyn;sprattel;Thresh;Wunder;Camille;Trashy;Sejuani;Sencux;Syndra;Kobbe;Varus;Mikyx;Braum
1967;EULCS;2017;Summer;Season;SPY;1;0;NIP;33;Wunder;Chogath;Trashy;Khazix;Sencux;Syndra;Kobbe;Jhin;Mikyx;Braum;Profit;Gnar;Shook;Gragas;Nagne;Orianna;HeaQ;Xayah;sprattel;Thresh
